ID_Importacion;Fecha_Lista;Nota;Estado
47826221-DAT305;2025-06-11;10;Aprobado
30342609-GEN101;2025-06-12;7;Aprobado
31531992-IA400;2025-06-12;3;Desaprobado
32028866-DAT201;2025-06-12;3;Desaprobado
33984071-MKT200;2025-06-12;10;Aprobado
35115152-MKT200;2025-06-12;7;Aprobado
35994686-DAT101;2025-06-12;1;Desaprobado
36443537-UX100;2025-06-12;6;Aprobado
36510557-UX100;2025-06-12;5;Aprobado
36701529-DAT201;2025-06-12;2;Desaprobado
36892333-IA400;2025-06-12;3;Desaprobado
38275238-IA400;2025-06-12;8;Aprobado
38292751-NEG400;2025-06-12;10;Aprobado
38549006-MKT200;2025-06-12;2;Desaprobado
39265874-DAT201;2025-06-12;3;Desaprobado
39547835-DEV101;2025-06-12;1;Desaprobado
40423919-DAT201;2025-06-12;7;Aprobado
43647497-DAT201;2025-06-12;9;Aprobado
44076200-IA400;2025-06-12;6;Aprobado
44490644-IA400;2025-06-12;8;Aprobado
47122979-UX100;2025-06-12;2;Desaprobado
30672524-IA300;2025-06-13;4;Aprobado
33745990-UX100;2025-06-13;8;Aprobado
34702143-DEV101;2025-06-13;9;Aprobado
35809204-UX100;2025-06-13;8;Aprobado
35821025-DEV101;2025-06-13;3;Desaprobado
35839853-DAT101;2025-06-13;5;Aprobado
36676918-DAT305;2025-06-13;10;Aprobado
36691364-IA400;2025-06-13;7;Aprobado
37527174-IA300;2025-06-13;5;Aprobado
37952315-NEG400;2025-06-13;6;Aprobado
38780853-MKT200;2025-06-13;4;Aprobado
43037722-MKT200;2025-06-13;2;Desaprobado
45090752-NEG400;2025-06-13;5;Aprobado
45488677-DAT101;2025-06-13;10;Aprobado
46153310-NEG400;2025-06-13;10;Aprobado
46256042-DAT101;2025-06-13;4;Aprobado
46263687-DAT201;2025-06-13;9;Aprobado
30055439-IA300;2025-06-14;8;Aprobado
30277884-DAT305;2025-06-14;8;Aprobado
31015246-DAT201;2025-06-14;4;Aprobado
31634609-DAT305;2025-06-14;8;Aprobado
34705463-MKT200;2025-06-14;6;Aprobado
38181190-IA300;2025-06-14;1;Desaprobado
38559625-IA300;2025-06-14;3;Desaprobado
39265874-UX100;2025-06-14;5;Aprobado
40423919-DAT305;2025-06-14;4;Aprobado
43040142-UX100;2025-06-14;9;Aprobado
43498834-GEN101;2025-06-14;8;Aprobado
43652049-IA300;2025-06-14;4;Aprobado
43711417-DAT305;2025-06-14;4;Aprobado
44512365-DAT201;2025-06-14;6;Aprobado
47075635-IA400;2025-06-14;8;Aprobado
47764924-NEG400;2025-06-14;4;Aprobado
30055089-DAT101;2025-06-15;1;Desaprobado
30528419-UX100;2025-06-15;2;Desaprobado
30800017-UX100;2025-06-15;4;Aprobado
30923193-IA300;2025-06-15;7;Aprobado
31067946-DAT101;2025-06-15;1;Desaprobado
32171052-IA400;2025-06-15;9;Aprobado
32935035-DAT101;2025-06-15;8;Aprobado
35580984-NEG400;2025-06-15;10;Aprobado
35643961-UX100;2025-06-15;6;Aprobado
36349336-DAT101;2025-06-15;4;Aprobado
36858459-DAT305;2025-06-15;8;Aprobado
37763133-DAT201;2025-06-15;7;Aprobado
38589344-DAT201;2025-06-15;5;Aprobado
40039504-DAT305;2025-06-15;3;Desaprobado
43711417-NEG400;2025-06-15;8;Aprobado
43831919-IA400;2025-06-15;3;Desaprobado
45544606-DAT101;2025-06-15;6;Aprobado
45980462-DAT201;2025-06-15;9;Aprobado
47517294-MKT200;2025-06-15;6;Aprobado
47678899-DAT305;2025-06-15;10;Aprobado
30839312-IA400;2025-06-16;8;Aprobado
31365812-MKT200;2025-06-16;2;Desaprobado
31559920-NEG400;2025-06-16;3;Desaprobado
31562676-GEN101;2025-06-16;3;Desaprobado
32592763-NEG400;2025-06-16;10;Aprobado
34577564-UX100;2025-06-16;8;Aprobado
36971688-DAT101;2025-06-16;6;Aprobado
37840610-GEN101;2025-06-16;2;Desaprobado
38405437-DAT305;2025-06-16;3;Desaprobado
40102789-UX100;2025-06-16;6;Aprobado
40852091-UX100;2025-06-16;7;Aprobado
41721378-NEG400;2025-06-16;9;Aprobado
45825230-DAT201;2025-06-16;5;Aprobado
46858102-DAT101;2025-06-16;9;Aprobado
30677244-UX100;2025-06-17;10;Aprobado
31365812-MKT200;2025-06-17;3;Desaprobado
31685119-MKT200;2025-06-17;5;Aprobado
33683627-DAT201;2025-06-17;9;Aprobado
34089245-IA400;2025-06-17;8;Aprobado
35199789-DEV101;2025-06-17;5;Aprobado
36364003-IA400;2025-06-17;1;Desaprobado
36858459-DEV101;2025-06-17;7;Aprobado
37606348-DEV101;2025-06-17;9;Aprobado
37763133-DEV101;2025-06-17;2;Desaprobado
38181190-NEG400;2025-06-17;9;Aprobado
40401825-DEV101;2025-06-17;9;Aprobado
41532385-NEG400;2025-06-17;2;Desaprobado
43331228-DAT201;2025-06-17;8;Aprobado
43506692-IA300;2025-06-17;8;Aprobado
43713231-IA400;2025-06-17;8;Aprobado
44700314-UX100;2025-06-17;4;Aprobado
45007686-IA300;2025-06-17;5;Aprobado
45589540-NEG400;2025-06-17;4;Aprobado
46137809-NEG400;2025-06-17;5;Aprobado
46210812-DAT101;2025-06-17;5;Aprobado
46669980-DAT201;2025-06-17;7;Aprobado
47826221-DAT101;2025-06-17;10;Aprobado
30483176-GEN101;2025-06-18;7;Aprobado
30839312-IA400;2025-06-18;1;Desaprobado
31660305-GEN101;2025-06-18;9;Aprobado
32658531-DAT201;2025-06-18;8;Aprobado
33896639-DAT101;2025-06-18;10;Aprobado
34148661-IA300;2025-06-18;6;Aprobado
34364066-GEN101;2025-06-18;2;Desaprobado
35115152-DEV101;2025-06-18;3;Desaprobado
39796864-IA400;2025-06-18;6;Aprobado
40400092-DAT201;2025-06-18;1;Desaprobado
40658261-DAT101;2025-06-18;4;Aprobado
43528816-IA400;2025-06-18;7;Aprobado
43991288-DAT201;2025-06-18;8;Aprobado
46518516-IA400;2025-06-18;8;Aprobado
46599245-DAT201;2025-06-18;10;Aprobado
30677244-NEG400;2025-06-19;6;Aprobado
30800017-MKT200;2025-06-19;7;Aprobado
32119317-UX100;2025-06-19;6;Aprobado
32201924-IA400;2025-06-19;8;Aprobado
32805911-IA300;2025-06-19;2;Desaprobado
36185529-DAT101;2025-06-19;4;Aprobado
37091816-GEN101;2025-06-19;8;Aprobado
37351522-IA300;2025-06-19;6;Aprobado
37952540-DAT305;2025-06-19;4;Aprobado
38531623-DAT201;2025-06-19;7;Aprobado
38625723-MKT200;2025-06-19;9;Aprobado
40661993-IA300;2025-06-19;5;Aprobado
40832369-NEG400;2025-06-19;7;Aprobado
43506692-IA300;2025-06-19;7;Aprobado
44107875-GEN101;2025-06-19;4;Aprobado
44286872-MKT200;2025-06-19;3;Desaprobado
45474521-MKT200;2025-06-19;6;Aprobado
45589540-MKT200;2025-06-19;2;Desaprobado
46647366-DAT201;2025-06-19;4;Aprobado
46669980-UX100;2025-06-19;2;Desaprobado
31332769-MKT200;2025-06-20;4;Aprobado
32889452-DEV101;2025-06-20;7;Aprobado
33175574-IA400;2025-06-20;9;Aprobado
35284612-DEV101;2025-06-20;10;Aprobado
37013243-DAT101;2025-06-20;9;Aprobado
41213341-IA300;2025-06-20;3;Desaprobado
41907942-DAT201;2025-06-20;2;Desaprobado
44174755-GEN101;2025-06-20;8;Aprobado
44419143-NEG400;2025-06-20;2;Desaprobado
44702371-DAT305;2025-06-20;5;Aprobado
45417367-MKT200;2025-06-20;7;Aprobado
45417606-DAT101;2025-06-20;7;Aprobado
47103537-DEV101;2025-06-20;3;Desaprobado
47206312-DEV101;2025-06-20;2;Desaprobado
47468880-DAT305;2025-06-20;7;Aprobado
33717161-MKT200;2025-06-21;6;Aprobado
36532331-DEV101;2025-06-21;6;Aprobado
38559625-UX100;2025-06-21;2;Desaprobado
39473672-IA400;2025-06-21;5;Aprobado
44345701-UX100;2025-06-21;9;Aprobado
46278232-IA300;2025-06-21;4;Aprobado
32108581-GEN101;2025-06-22;9;Aprobado
32171052-UX100;2025-06-22;3;Desaprobado
32171676-DAT101;2025-06-22;8;Aprobado
34793173-DAT201;2025-06-22;4;Aprobado
34933614-NEG400;2025-06-22;5;Aprobado
35951430-DAT201;2025-06-22;3;Desaprobado
36028849-DAT201;2025-06-22;5;Aprobado
36200569-DEV101;2025-06-22;8;Aprobado
37280564-IA400;2025-06-22;4;Aprobado
37370656-MKT200;2025-06-22;1;Desaprobado
38417833-DAT101;2025-06-22;10;Aprobado
39337175-DAT101;2025-06-22;4;Aprobado
39737785-MKT200;2025-06-22;2;Desaprobado
40330349-IA400;2025-06-22;10;Aprobado
40832369-DAT305;2025-06-22;4;Aprobado
41066323-MKT200;2025-06-22;8;Aprobado
41396027-DEV101;2025-06-22;10;Aprobado
41803813-GEN101;2025-06-22;10;Aprobado
41818271-GEN101;2025-06-22;4;Aprobado
44492127-DAT101;2025-06-22;10;Aprobado
45568950-DAT201;2025-06-22;4;Aprobado
46145128-DAT101;2025-06-22;9;Aprobado
46965600-GEN101;2025-06-22;5;Aprobado
30187041-IA400;2025-06-23;4;Aprobado
31076430-DAT101;2025-06-23;2;Desaprobado
32281165-MKT200;2025-06-23;5;Aprobado
33916616-UX100;2025-06-23;1;Desaprobado
34044850-NEG400;2025-06-23;7;Aprobado
34401288-DEV101;2025-06-23;3;Desaprobado
35218002-DAT201;2025-06-23;10;Aprobado
36028849-DAT305;2025-06-23;9;Aprobado
36169395-IA300;2025-06-23;2;Desaprobado
37370656-MKT200;2025-06-23;5;Aprobado
37584867-DAT101;2025-06-23;5;Aprobado
37679372-IA400;2025-06-23;8;Aprobado
38794221-DAT305;2025-06-23;2;Desaprobado
39073064-GEN101;2025-06-23;6;Aprobado
39121001-DAT201;2025-06-23;7;Aprobado
41016204-MKT200;2025-06-23;1;Desaprobado
43521267-DEV101;2025-06-23;1;Desaprobado
44754301-DAT101;2025-06-23;6;Aprobado
46435125-UX100;2025-06-23;7;Aprobado
47430513-GEN101;2025-06-23;3;Desaprobado
32329071-IA400;2025-06-24;5;Aprobado
35821025-DAT101;2025-06-24;4;Aprobado
36907961-DEV101;2025-06-24;1;Desaprobado
36971688-GEN101;2025-06-24;2;Desaprobado
37527174-UX100;2025-06-24;10;Aprobado
39752062-GEN101;2025-06-24;8;Aprobado
39901527-DAT101;2025-06-24;5;Aprobado
43713231-DAT305;2025-06-24;8;Aprobado
43895529-UX100;2025-06-24;6;Aprobado
46886132-IA300;2025-06-24;2;Desaprobado
47556368-DEV101;2025-06-24;5;Aprobado
34729179-IA300;2025-06-25;1;Desaprobado
36765559-IA300;2025-06-25;8;Aprobado
37057932-IA400;2025-06-25;4;Aprobado
38869750-DAT101;2025-06-25;5;Aprobado
39623347-UX100;2025-06-25;2;Desaprobado
40333573-IA400;2025-06-25;3;Desaprobado
40333573-UX100;2025-06-25;8;Aprobado
43832291-IA400;2025-06-25;1;Desaprobado
43904377-IA300;2025-06-25;10;Aprobado
44754060-DAT201;2025-06-25;10;Aprobado
46886132-IA400;2025-06-25;4;Aprobado
47404191-IA400;2025-06-25;7;Aprobado
47776360-DAT101;2025-06-25;6;Aprobado
30163309-IA400;2025-06-26;2;Desaprobado
32860968-DAT201;2025-06-26;6;Aprobado
35385278-GEN101;2025-06-26;5;Aprobado
35419862-NEG400;2025-06-26;7;Aprobado
37017626-NEG400;2025-06-26;6;Aprobado
37280564-GEN101;2025-06-26;5;Aprobado
38869750-UX100;2025-06-26;5;Aprobado
39040140-DAT101;2025-06-26;3;Desaprobado
39278348-UX100;2025-06-26;9;Aprobado
39796864-IA300;2025-06-26;10;Aprobado
40400092-DEV101;2025-06-26;6;Aprobado
40783770-DEV101;2025-06-26;4;Aprobado
41661140-MKT200;2025-06-26;9;Aprobado
44229724-UX100;2025-06-26;9;Aprobado
47162613-DAT101;2025-06-26;1;Desaprobado
47399378-IA400;2025-06-26;8;Aprobado
47649810-DEV101;2025-06-26;6;Aprobado
32098690-DAT305;2025-06-27;3;Desaprobado
32108581-DEV101;2025-06-27;2;Desaprobado
32454237-DAT101;2025-06-27;2;Desaprobado
33683627-IA300;2025-06-27;2;Desaprobado
33698941-GEN101;2025-06-27;2;Desaprobado
35837738-GEN101;2025-06-27;6;Aprobado
35839853-GEN101;2025-06-27;6;Aprobado
36600824-DAT201;2025-06-27;6;Aprobado
36701529-DAT305;2025-06-27;3;Desaprobado
37057932-GEN101;2025-06-27;9;Aprobado
41166199-DAT305;2025-06-27;1;Desaprobado
43331228-GEN101;2025-06-27;9;Aprobado
44115909-DAT101;2025-06-27;7;Aprobado
46411752-DAT201;2025-06-27;10;Aprobado
46435125-DEV101;2025-06-27;4;Aprobado
46637531-DAT305;2025-06-27;8;Aprobado
47247100-DAT305;2025-06-27;3;Desaprobado
31324108-DAT101;2025-06-28;10;Aprobado
31898350-IA400;2025-06-28;7;Aprobado
32567561-NEG400;2025-06-28;5;Aprobado
33962182-GEN101;2025-06-28;5;Aprobado
34935270-IA300;2025-06-28;5;Aprobado
35383408-NEG400;2025-06-28;5;Aprobado
36727561-DAT201;2025-06-28;4;Aprobado
38940969-IA300;2025-06-28;1;Desaprobado
40284355-IA300;2025-06-28;9;Aprobado
40719473-MKT200;2025-06-28;4;Aprobado
40852091-IA300;2025-06-28;3;Desaprobado
43871165-DAT201;2025-06-28;7;Aprobado
44343339-DAT201;2025-06-28;4;Aprobado
44811661-IA400;2025-06-28;9;Aprobado
47733210-IA300;2025-06-28;2;Desaprobado
33296162-DAT201;2025-06-29;6;Aprobado
33641153-UX100;2025-06-29;6;Aprobado
33816707-DAT101;2025-06-29;1;Desaprobado
34486034-UX100;2025-06-29;4;Aprobado
34832335-MKT200;2025-06-29;9;Aprobado
34987487-IA300;2025-06-29;1;Desaprobado
36349336-NEG400;2025-06-29;3;Desaprobado
37725025-DAT201;2025-06-29;8;Aprobado
37885100-DAT201;2025-06-29;6;Aprobado
38340878-GEN101;2025-06-29;4;Aprobado
38549006-IA400;2025-06-29;5;Aprobado
39908813-DAT305;2025-06-29;9;Aprobado
40612010-DEV101;2025-06-29;3;Desaprobado
41006133-GEN101;2025-06-29;8;Aprobado
41051244-NEG400;2025-06-29;4;Aprobado
44101321-DAT201;2025-06-29;2;Desaprobado
44291013-IA300;2025-06-29;2;Desaprobado
45763623-DEV101;2025-06-29;7;Aprobado
46591765-DAT201;2025-06-29;9;Aprobado
46669980-DAT201;2025-06-29;8;Aprobado
46890428-DEV101;2025-06-29;5;Aprobado
47707678-DEV101;2025-06-29;5;Aprobado
47969954-GEN101;2025-06-29;7;Aprobado
47983613-NEG400;2025-06-29;7;Aprobado
30224289-IA300;2025-06-30;9;Aprobado
30386246-NEG400;2025-06-30;4;Aprobado
31349203-UX100;2025-06-30;3;Desaprobado
31660305-NEG400;2025-06-30;4;Aprobado
31961540-DAT201;2025-06-30;8;Aprobado
33127447-GEN101;2025-06-30;10;Aprobado
33914516-DEV101;2025-06-30;6;Aprobado
34148661-DAT101;2025-06-30;7;Aprobado
34615409-DAT101;2025-06-30;6;Aprobado
34923335-DEV101;2025-06-30;8;Aprobado
38622475-NEG400;2025-06-30;4;Aprobado
38869750-DAT101;2025-06-30;1;Desaprobado
39171997-DAT201;2025-06-30;10;Aprobado
40284355-IA400;2025-06-30;1;Desaprobado
40804778-UX100;2025-06-30;1;Desaprobado
41785959-DAT101;2025-06-30;4;Aprobado
41803813-DAT305;2025-06-30;6;Aprobado
43521267-DAT101;2025-06-30;6;Aprobado
44830567-IA300;2025-06-30;7;Aprobado
45076705-UX100;2025-06-30;9;Aprobado
45177548-NEG400;2025-06-30;4;Aprobado
45311516-IA400;2025-06-30;8;Aprobado
46647366-IA400;2025-06-30;3;Desaprobado
46894068-DEV101;2025-06-30;4;Aprobado
47320705-NEG400;2025-06-30;8;Aprobado
47506119-MKT200;2025-06-30;4;Aprobado
30528419-NEG400;2025-07-01;8;Aprobado
32726810-DAT305;2025-07-01;10;Aprobado
32839194-DAT305;2025-07-01;5;Aprobado
35757363-DEV101;2025-07-01;10;Aprobado
37008739-IA300;2025-07-01;8;Aprobado
40337941-MKT200;2025-07-01;6;Aprobado
40358538-IA300;2025-07-01;8;Aprobado
40531804-UX100;2025-07-01;8;Aprobado
40989234-DAT305;2025-07-01;6;Aprobado
41398180-GEN101;2025-07-01;6;Aprobado
44490644-DAT101;2025-07-01;10;Aprobado
44521729-UX100;2025-07-01;5;Aprobado
44811354-UX100;2025-07-01;2;Desaprobado
44858776-IA300;2025-07-01;3;Desaprobado
46026190-GEN101;2025-07-01;7;Aprobado
30713710-MKT200;2025-07-02;8;Aprobado
31185628-GEN101;2025-07-02;9;Aprobado
31355414-MKT200;2025-07-02;4;Aprobado
31486885-DEV101;2025-07-02;4;Aprobado
32349636-DEV101;2025-07-02;5;Aprobado
33479160-DAT305;2025-07-02;2;Desaprobado
34832335-DAT101;2025-07-02;2;Desaprobado
36434636-GEN101;2025-07-02;4;Aprobado
38042975-UX100;2025-07-02;10;Aprobado
38589344-MKT200;2025-07-02;7;Aprobado
38648189-NEG400;2025-07-02;8;Aprobado
39901527-GEN101;2025-07-02;4;Aprobado
40833222-IA400;2025-07-02;1;Desaprobado
41532385-NEG400;2025-07-02;6;Aprobado
46599245-DAT201;2025-07-02;5;Aprobado
47731681-GEN101;2025-07-02;4;Aprobado
33596181-NEG400;2025-07-03;5;Aprobado
35033683-NEG400;2025-07-03;5;Aprobado
37335497-DEV101;2025-07-03;4;Aprobado
38500035-MKT200;2025-07-03;1;Desaprobado
38693211-UX100;2025-07-03;1;Desaprobado
43098716-IA400;2025-07-03;3;Desaprobado
43344838-DAT201;2025-07-03;8;Aprobado
45763623-DAT305;2025-07-03;7;Aprobado
47163691-MKT200;2025-07-03;2;Desaprobado
47233498-MKT200;2025-07-03;1;Desaprobado
47700089-IA300;2025-07-03;8;Aprobado
30811908-IA400;2025-07-04;4;Aprobado
31360651-GEN101;2025-07-04;8;Aprobado
31379839-UX100;2025-07-04;7;Aprobado
32454237-IA400;2025-07-04;6;Aprobado
32496231-DAT101;2025-07-04;8;Aprobado
32703610-IA300;2025-07-04;7;Aprobado
32726810-MKT200;2025-07-04;7;Aprobado
33418893-GEN101;2025-07-04;8;Aprobado
33511174-DAT101;2025-07-04;6;Aprobado
35419862-DAT305;2025-07-04;6;Aprobado
36314879-IA300;2025-07-04;1;Desaprobado
38275238-DAT201;2025-07-04;9;Aprobado
44702371-NEG400;2025-07-04;5;Aprobado
44959844-NEG400;2025-07-04;5;Aprobado
45663240-IA300;2025-07-04;4;Aprobado
46271176-DEV101;2025-07-04;10;Aprobado
46382860-DAT201;2025-07-04;7;Aprobado
46556662-DEV101;2025-07-04;6;Aprobado
46649401-IA300;2025-07-04;4;Aprobado
47826221-IA300;2025-07-04;3;Desaprobado
47909977-GEN101;2025-07-04;7;Aprobado
30173121-UX100;2025-07-05;10;Aprobado
31221480-GEN101;2025-07-05;7;Aprobado
32128322-DAT101;2025-07-05;8;Aprobado
32726810-DAT201;2025-07-05;4;Aprobado
34288472-MKT200;2025-07-05;7;Aprobado
34702143-DAT201;2025-07-05;3;Desaprobado
35054932-UX100;2025-07-05;8;Aprobado
37392794-IA300;2025-07-05;4;Aprobado
37840610-DAT101;2025-07-05;6;Aprobado
40201800-UX100;2025-07-05;10;Aprobado
44415606-DEV101;2025-07-05;2;Desaprobado
45775192-UX100;2025-07-05;1;Desaprobado
46521420-NEG400;2025-07-05;5;Aprobado
46649401-MKT200;2025-07-05;9;Aprobado
30672524-GEN101;2025-07-06;10;Aprobado
31206140-MKT200;2025-07-06;1;Desaprobado
31685297-DAT305;2025-07-06;2;Desaprobado
31924807-DAT101;2025-07-06;10;Aprobado
32283744-GEN101;2025-07-06;10;Aprobado
32318137-GEN101;2025-07-06;6;Aprobado
35069582-IA300;2025-07-06;10;Aprobado
36510557-DAT201;2025-07-06;4;Aprobado
37561242-NEG400;2025-07-06;6;Aprobado
38292751-DAT305;2025-07-06;8;Aprobado
40287807-UX100;2025-07-06;1;Desaprobado
40948220-MKT200;2025-07-06;4;Aprobado
41166199-IA300;2025-07-06;1;Desaprobado
41818271-UX100;2025-07-06;4;Aprobado
43344838-UX100;2025-07-06;5;Aprobado
43651947-IA300;2025-07-06;1;Desaprobado
43827991-IA400;2025-07-06;7;Aprobado
44419143-IA400;2025-07-06;10;Aprobado
44476887-IA400;2025-07-06;8;Aprobado
45459710-DAT201;2025-07-06;5;Aprobado
46596607-GEN101;2025-07-06;5;Aprobado
46706919-IA300;2025-07-06;4;Aprobado
46992814-DAT201;2025-07-06;9;Aprobado
47022459-DAT305;2025-07-06;1;Desaprobado
47163691-MKT200;2025-07-06;7;Aprobado
47826221-DEV101;2025-07-06;10;Aprobado
31277192-IA400;2025-07-07;8;Aprobado
31297438-NEG400;2025-07-07;4;Aprobado
31471846-NEG400;2025-07-07;3;Desaprobado
32139544-UX100;2025-07-07;5;Aprobado
34223113-NEG400;2025-07-07;4;Aprobado
34446896-DAT305;2025-07-07;1;Desaprobado
34508579-IA300;2025-07-07;4;Aprobado
35033683-DAT305;2025-07-07;10;Aprobado
36364003-DAT101;2025-07-07;1;Desaprobado
36971688-GEN101;2025-07-07;5;Aprobado
38263069-DEV101;2025-07-07;1;Desaprobado
39214817-DAT305;2025-07-07;10;Aprobado
39281798-GEN101;2025-07-07;5;Aprobado
40366603-IA400;2025-07-07;8;Aprobado
41051244-DAT201;2025-07-07;1;Desaprobado
43344838-IA400;2025-07-07;3;Desaprobado
44454123-DAT305;2025-07-07;3;Desaprobado
47022459-DAT101;2025-07-07;8;Aprobado
30125745-DAT305;2025-07-08;8;Aprobado
31559920-DAT201;2025-07-08;8;Aprobado
32201924-NEG400;2025-07-08;10;Aprobado
32592763-DAT305;2025-07-08;9;Aprobado
32776935-UX100;2025-07-08;9;Aprobado
33201122-IA300;2025-07-08;8;Aprobado
33742338-DAT201;2025-07-08;5;Aprobado
34441439-DEV101;2025-07-08;5;Aprobado
34631520-UX100;2025-07-08;9;Aprobado
35683885-GEN101;2025-07-08;9;Aprobado
35983804-GEN101;2025-07-08;6;Aprobado
36331097-DAT101;2025-07-08;3;Desaprobado
36349336-DEV101;2025-07-08;10;Aprobado
36511898-DEV101;2025-07-08;4;Aprobado
36594251-DEV101;2025-07-08;7;Aprobado
36892333-UX100;2025-07-08;2;Desaprobado
39073370-UX100;2025-07-08;8;Aprobado
39335040-DAT101;2025-07-08;8;Aprobado
41627786-DEV101;2025-07-08;2;Desaprobado
41912939-DAT305;2025-07-08;8;Aprobado
43344838-MKT200;2025-07-08;7;Aprobado
44115909-DAT201;2025-07-08;6;Aprobado
44730308-MKT200;2025-07-08;7;Aprobado
44827801-UX100;2025-07-08;8;Aprobado
45315237-GEN101;2025-07-08;4;Aprobado
46346975-MKT200;2025-07-08;8;Aprobado
46894068-DAT101;2025-07-08;5;Aprobado
30851248-IA400;2025-07-09;1;Desaprobado
31547849-DEV101;2025-07-09;8;Aprobado
33698941-MKT200;2025-07-09;9;Aprobado
34743406-IA400;2025-07-09;7;Aprobado
34764302-IA400;2025-07-09;3;Desaprobado
34841664-UX100;2025-07-09;1;Desaprobado
35722006-IA300;2025-07-09;2;Desaprobado
36158027-DAT305;2025-07-09;6;Aprobado
37039481-IA300;2025-07-09;6;Aprobado
39337175-NEG400;2025-07-09;9;Aprobado
39407484-MKT200;2025-07-09;3;Desaprobado
39535799-DAT101;2025-07-09;2;Desaprobado
43162851-DAT101;2025-07-09;10;Aprobado
44284431-GEN101;2025-07-09;9;Aprobado
45619097-IA400;2025-07-09;8;Aprobado
46040721-NEG400;2025-07-09;10;Aprobado
46218945-GEN101;2025-07-09;8;Aprobado
46284693-DEV101;2025-07-09;10;Aprobado
47021675-DAT101;2025-07-09;6;Aprobado
31961540-IA300;2025-07-10;10;Aprobado
33511174-GEN101;2025-07-10;8;Aprobado
33520255-GEN101;2025-07-10;2;Desaprobado
36145210-NEG400;2025-07-10;2;Desaprobado
37280564-DAT201;2025-07-10;4;Aprobado
37335497-GEN101;2025-07-10;4;Aprobado
38393487-IA400;2025-07-10;2;Desaprobado
38648189-UX100;2025-07-10;5;Aprobado
40099804-DAT305;2025-07-10;8;Aprobado
40283838-DEV101;2025-07-10;2;Desaprobado
40293144-IA300;2025-07-10;7;Aprobado
40296795-NEG400;2025-07-10;3;Desaprobado
41671067-NEG400;2025-07-10;10;Aprobado
41785959-DAT305;2025-07-10;3;Desaprobado
44286872-DEV101;2025-07-10;6;Aprobado
44445238-DAT201;2025-07-10;8;Aprobado
45619097-UX100;2025-07-10;3;Desaprobado
46653953-DAT305;2025-07-10;10;Aprobado
46669980-GEN101;2025-07-10;2;Desaprobado
47826221-DAT305;2025-07-10;3;Desaprobado
30800017-DAT305;2025-07-11;4;Aprobado
30851248-UX100;2025-07-11;6;Aprobado
31634609-IA300;2025-07-11;9;Aprobado
33353197-IA300;2025-07-11;3;Desaprobado
33916616-DAT101;2025-07-11;3;Desaprobado
34883029-DEV101;2025-07-11;6;Aprobado
37039481-DAT201;2025-07-11;7;Aprobado
37121626-GEN101;2025-07-11;3;Desaprobado
37171122-NEG400;2025-07-11;2;Desaprobado
37381074-NEG400;2025-07-11;8;Aprobado
38452657-DEV101;2025-07-11;4;Aprobado
38991597-DEV101;2025-07-11;6;Aprobado
39835913-MKT200;2025-07-11;9;Aprobado
40582609-GEN101;2025-07-11;8;Aprobado
44291013-MKT200;2025-07-11;1;Desaprobado
44844263-IA400;2025-07-11;5;Aprobado
45663240-DEV101;2025-07-11;10;Aprobado
46564562-NEG400;2025-07-11;3;Desaprobado
46847177-GEN101;2025-07-11;10;Aprobado
47162613-IA300;2025-07-11;3;Desaprobado
47517294-DAT305;2025-07-11;4;Aprobado
31177427-DAT305;2025-07-12;2;Desaprobado
32451951-GEN101;2025-07-12;6;Aprobado
32592763-DAT101;2025-07-12;8;Aprobado
33596181-DAT101;2025-07-12;10;Aprobado
34299183-NEG400;2025-07-12;9;Aprobado
39908813-NEG400;2025-07-12;2;Desaprobado
41661140-IA400;2025-07-12;10;Aprobado
41907942-IA300;2025-07-12;9;Aprobado
44062737-IA300;2025-07-12;9;Aprobado
44613692-DEV101;2025-07-12;6;Aprobado
46225626-MKT200;2025-07-12;6;Aprobado
46775879-IA400;2025-07-12;8;Aprobado
30216143-MKT200;2025-07-13;10;Aprobado
30271801-GEN101;2025-07-13;2;Desaprobado
30679979-IA300;2025-07-13;3;Desaprobado
30789190-UX100;2025-07-13;7;Aprobado
30851248-DAT305;2025-07-13;5;Aprobado
31076430-GEN101;2025-07-13;6;Aprobado
33201122-UX100;2025-07-13;10;Aprobado
34696467-DEV101;2025-07-13;3;Desaprobado
34705463-DAT201;2025-07-13;2;Desaprobado
37090862-IA300;2025-07-13;4;Aprobado
37131375-UX100;2025-07-13;6;Aprobado
38500035-MKT200;2025-07-13;4;Aprobado
39297755-DAT201;2025-07-13;5;Aprobado
39684156-DAT201;2025-07-13;3;Desaprobado
40284355-DAT201;2025-07-13;8;Aprobado
40358538-GEN101;2025-07-13;8;Aprobado
41084438-UX100;2025-07-13;8;Aprobado
43344838-IA300;2025-07-13;10;Aprobado
44221505-GEN101;2025-07-13;2;Desaprobado
46860457-DEV101;2025-07-13;6;Aprobado
32108581-MKT200;2025-07-14;8;Aprobado
32139544-NEG400;2025-07-14;4;Aprobado
32454237-IA300;2025-07-14;5;Aprobado
32935035-GEN101;2025-07-14;2;Desaprobado
33614240-DAT101;2025-07-14;7;Aprobado
35598065-DEV101;2025-07-14;1;Desaprobado
35809204-DAT305;2025-07-14;7;Aprobado
36200569-NEG400;2025-07-14;10;Aprobado
37017626-DEV101;2025-07-14;8;Aprobado
40655822-DEV101;2025-07-14;6;Aprobado
