"ID_Evaluacion","ID_Inscripcion","Fecha_Lista","Nota","Estado","ERROR"
"43362081_GEN-101_2024-2_2024-08-31","43362081_GEN-101_2024-2","2024-08-31","9","Aprobado","storage limit exceeded"
"30123333_UX-100_2024-2_2024-08-31","30123333_UX-100_2024-2","2024-08-31","7","Aprobado","storage limit exceeded"
"39515864_DAT-101_2024-2_2024-08-31","39515864_DAT-101_2024-2","2024-08-31","3","Desaprobado","storage limit exceeded"
"33544470_DAT-101_2024-2_2024-08-31","33544470_DAT-101_2024-2","2024-08-31","4","Aprobado","storage limit exceeded"
"32152121_DEV-101_2024-2_2024-08-31","32152121_DEV-101_2024-2","2024-08-31","8","Aprobado","storage limit exceeded"
"39314240_NEG-400_2024-2_2024-08-31","39314240_NEG-400_2024-2","2024-08-31","7","Aprobado","storage limit exceeded"
"40860494_NEG-400_2024-2_2024-08-31","40860494_NEG-400_2024-2","2024-08-31","7","Aprobado","storage limit exceeded"
"33722791_DEV-101_2024-2_2024-09-01","33722791_DEV-101_2024-2","2024-09-01","10","Aprobado","storage limit exceeded"
"31271467_DEV-101_2024-2_2024-09-01","31271467_DEV-101_2024-2","2024-09-01","4","Aprobado","storage limit exceeded"
"40348880_DAT-201_2024-2_2024-09-01","40348880_DAT-201_2024-2","2024-09-01","3","Desaprobado","storage limit exceeded"
"30735404_DEV-101_2024-2_2024-09-01","30735404_DEV-101_2024-2","2024-09-01","8","Aprobado","storage limit exceeded"
"33133815_UX-100_2024-2_2024-09-01","33133815_UX-100_2024-2","2024-09-01","4","Aprobado","storage limit exceeded"
"38133728_IA-300_2024-2_2024-09-01","38133728_IA-300_2024-2","2024-09-01","8","Aprobado","storage limit exceeded"
"34529542_DAT-201_2024-2_2024-09-02","34529542_DAT-201_2024-2","2024-09-02","5","Aprobado","storage limit exceeded"
"31071888_GEN-101_2024-2_2024-09-02","31071888_GEN-101_2024-2","2024-09-02","8","Aprobado","storage limit exceeded"
"31102495_MKT-200_2024-2_2024-09-02","31102495_MKT-200_2024-2","2024-09-02","4","Aprobado","storage limit exceeded"
"35543489_IA-300_2024-2_2024-09-02","35543489_IA-300_2024-2","2024-09-02","1","Desaprobado","storage limit exceeded"
"39540425_UX-100_2024-2_2024-09-02","39540425_UX-100_2024-2","2024-09-02","4","Aprobado","storage limit exceeded"
"45896651_DAT-101_2024-2_2024-09-02","45896651_DAT-101_2024-2","2024-09-02","9","Aprobado","storage limit exceeded"
"39641826_GEN-101_2024-2_2024-09-02","39641826_GEN-101_2024-2","2024-09-02","4","Aprobado","storage limit exceeded"
"38137274_NEG-400_2024-2_2024-09-02","38137274_NEG-400_2024-2","2024-09-02","8","Aprobado","storage limit exceeded"
"36890268_NEG-400_2024-2_2024-09-02","36890268_NEG-400_2024-2","2024-09-02","8","Aprobado","storage limit exceeded"
"45427332_IA-300_2024-2_2024-09-02","45427332_IA-300_2024-2","2024-09-02","8","Aprobado","storage limit exceeded"
"43394175_DEV-101_2024-2_2024-09-03","43394175_DEV-101_2024-2","2024-09-03","10","Aprobado","storage limit exceeded"
"30566758_MKT-200_2024-2_2024-09-03","30566758_MKT-200_2024-2","2024-09-03","8","Aprobado","storage limit exceeded"
"32050515_DEV-101_2024-2_2024-09-03","32050515_DEV-101_2024-2","2024-09-03","8","Aprobado","storage limit exceeded"
"33109769_DAT-201_2024-2_2024-09-03","33109769_DAT-201_2024-2","2024-09-03","8","Aprobado","storage limit exceeded"
"40306605_DEV-101_2024-2_2024-09-03","40306605_DEV-101_2024-2","2024-09-03","8","Aprobado","storage limit exceeded"
"35906862_DEV-101_2024-2_2024-09-03","35906862_DEV-101_2024-2","2024-09-03","3","Desaprobado","storage limit exceeded"
"34077479_DAT-201_2024-2_2024-09-03","34077479_DAT-201_2024-2","2024-09-03","7","Aprobado","storage limit exceeded"
"40132599_GEN-101_2024-2_2024-09-03","40132599_GEN-101_2024-2","2024-09-03","7","Aprobado","storage limit exceeded"
"35511517_GEN-101_2024-2_2024-09-03","35511517_GEN-101_2024-2","2024-09-03","6","Aprobado","storage limit exceeded"
"33429749_MKT-200_2024-2_2024-09-04","33429749_MKT-200_2024-2","2024-09-04","1","Desaprobado","storage limit exceeded"
"45055136_UX-100_2024-2_2024-09-04","45055136_UX-100_2024-2","2024-09-04","6","Aprobado","storage limit exceeded"
"40840726_GEN-101_2024-2_2024-09-04","40840726_GEN-101_2024-2","2024-09-04","8","Aprobado","storage limit exceeded"
"38717375_GEN-101_2024-2_2024-09-04","38717375_GEN-101_2024-2","2024-09-04","7","Aprobado","storage limit exceeded"
"35940256_MKT-200_2024-2_2024-09-04","35940256_MKT-200_2024-2","2024-09-04","1","Desaprobado","storage limit exceeded"
"36948669_DAT-201_2024-2_2024-09-04","36948669_DAT-201_2024-2","2024-09-04","7","Aprobado","storage limit exceeded"
"40668065_DEV-101_2024-2_2024-09-05","40668065_DEV-101_2024-2","2024-09-05","7","Aprobado","storage limit exceeded"
"38188233_UX-100_2024-2_2024-09-05","38188233_UX-100_2024-2","2024-09-05","3","Desaprobado","storage limit exceeded"
"30680437_MKT-200_2024-2_2024-09-05","30680437_MKT-200_2024-2","2024-09-05","8","Aprobado","storage limit exceeded"
"43663971_DAT-101_2024-2_2024-09-05","43663971_DAT-101_2024-2","2024-09-05","9","Aprobado","storage limit exceeded"
"44516064_UX-100_2024-2_2024-09-05","44516064_UX-100_2024-2","2024-09-05","5","Aprobado","storage limit exceeded"
"41702335_DAT-201_2024-2_2024-09-05","41702335_DAT-201_2024-2","2024-09-05","2","Desaprobado","storage limit exceeded"
"41485165_DAT-201_2024-2_2024-09-06","41485165_DAT-201_2024-2","2024-09-06","10","Aprobado","storage limit exceeded"
"38485886_DAT-101_2024-2_2024-09-06","38485886_DAT-101_2024-2","2024-09-06","8","Aprobado","storage limit exceeded"
"45182848_IA-300_2024-2_2024-09-06","45182848_IA-300_2024-2","2024-09-06","6","Aprobado","storage limit exceeded"
"36821499_NEG-400_2024-2_2024-09-06","36821499_NEG-400_2024-2","2024-09-06","4","Aprobado","storage limit exceeded"
"45544327_DAT-201_2024-2_2024-09-06","45544327_DAT-201_2024-2","2024-09-06","3","Desaprobado","storage limit exceeded"
"41950086_MKT-200_2024-2_2024-09-06","41950086_MKT-200_2024-2","2024-09-06","9","Aprobado","storage limit exceeded"
"31888081_NEG-400_2024-2_2024-09-06","31888081_NEG-400_2024-2","2024-09-06","7","Aprobado","storage limit exceeded"
"36163868_GEN-101_2024-2_2024-09-06","36163868_GEN-101_2024-2","2024-09-06","6","Aprobado","storage limit exceeded"
"32231628_UX-100_2024-2_2024-09-06","32231628_UX-100_2024-2","2024-09-06","3","Desaprobado","storage limit exceeded"
"33423546_UX-100_2024-2_2024-09-07","33423546_UX-100_2024-2","2024-09-07","9","Aprobado","storage limit exceeded"
"43956427_UX-100_2024-2_2024-09-07","43956427_UX-100_2024-2","2024-09-07","7","Aprobado","storage limit exceeded"
"44219639_GEN-101_2024-2_2024-09-07","44219639_GEN-101_2024-2","2024-09-07","1","Desaprobado","storage limit exceeded"
"34728997_NEG-400_2024-2_2024-09-07","34728997_NEG-400_2024-2","2024-09-07","4","Aprobado","storage limit exceeded"
"32682238_DEV-101_2024-2_2024-09-07","32682238_DEV-101_2024-2","2024-09-07","5","Aprobado","storage limit exceeded"
"31594777_DAT-101_2024-2_2024-09-07","31594777_DAT-101_2024-2","2024-09-07","4","Aprobado","storage limit exceeded"
"30230499_GEN-101_2024-2_2024-09-07","30230499_GEN-101_2024-2","2024-09-07","2","Desaprobado","storage limit exceeded"
"30055060_DEV-101_2024-2_2024-09-07","30055060_DEV-101_2024-2","2024-09-07","7","Aprobado","storage limit exceeded"
"41109574_DAT-201_2024-2_2024-09-07","41109574_DAT-201_2024-2","2024-09-07","1","Desaprobado","storage limit exceeded"
"32673458_NEG-400_2024-2_2024-09-07","32673458_NEG-400_2024-2","2024-09-07","7","Aprobado","storage limit exceeded"
"43529073_DEV-101_2024-2_2024-09-08","43529073_DEV-101_2024-2","2024-09-08","9","Aprobado","storage limit exceeded"
"37239533_NEG-400_2024-2_2024-09-08","37239533_NEG-400_2024-2","2024-09-08","3","Desaprobado","storage limit exceeded"
"38842716_DAT-101_2024-2_2024-09-08","38842716_DAT-101_2024-2","2024-09-08","7","Aprobado","storage limit exceeded"
"36309794_DEV-101_2024-2_2024-09-08","36309794_DEV-101_2024-2","2024-09-08","9","Aprobado","storage limit exceeded"
"43733466_NEG-400_2024-2_2024-09-08","43733466_NEG-400_2024-2","2024-09-08","4","Aprobado","storage limit exceeded"
"36821499_NEG-400_2024-2_2024-09-08","36821499_NEG-400_2024-2","2024-09-08","1","Desaprobado","storage limit exceeded"
"31834919_MKT-200_2024-2_2024-09-08","31834919_MKT-200_2024-2","2024-09-08","2","Desaprobado","storage limit exceeded"
"32901887_DAT-201_2024-2_2024-09-08","32901887_DAT-201_2024-2","2024-09-08","8","Aprobado","storage limit exceeded"
"30117903_DAT-201_2024-2_2024-09-08","30117903_DAT-201_2024-2","2024-09-08","6","Aprobado","storage limit exceeded"
"38081258_GEN-101_2024-2_2024-09-09","38081258_GEN-101_2024-2","2024-09-09","4","Aprobado","storage limit exceeded"
"31187731_NEG-400_2024-2_2024-09-09","31187731_NEG-400_2024-2","2024-09-09","4","Aprobado","storage limit exceeded"
"36907787_DAT-201_2024-2_2024-09-09","36907787_DAT-201_2024-2","2024-09-09","4","Aprobado","storage limit exceeded"
"30004548_DAT-101_2024-2_2024-09-09","30004548_DAT-101_2024-2","2024-09-09","9","Aprobado","storage limit exceeded"
"34508314_IA-300_2024-2_2024-09-09","34508314_IA-300_2024-2","2024-09-09","4","Aprobado","storage limit exceeded"
"45692552_DAT-201_2024-2_2024-09-09","45692552_DAT-201_2024-2","2024-09-09","3","Desaprobado","storage limit exceeded"
"32556008_GEN-101_2024-2_2024-09-09","32556008_GEN-101_2024-2","2024-09-09","5","Aprobado","storage limit exceeded"
"36520319_IA-300_2024-2_2024-09-09","36520319_IA-300_2024-2","2024-09-09","1","Desaprobado","storage limit exceeded"
"42082012_IA-300_2024-2_2024-09-09","42082012_IA-300_2024-2","2024-09-09","9","Aprobado","storage limit exceeded"
"41268285_GEN-101_2024-2_2024-09-09","41268285_GEN-101_2024-2","2024-09-09","5","Aprobado","storage limit exceeded"
"38726954_MKT-200_2024-2_2024-09-09","38726954_MKT-200_2024-2","2024-09-09","9","Aprobado","storage limit exceeded"
"41310259_DEV-101_2024-2_2024-09-09","41310259_DEV-101_2024-2","2024-09-09","6","Aprobado","storage limit exceeded"
"44492899_DAT-201_2024-2_2024-09-09","44492899_DAT-201_2024-2","2024-09-09","2","Desaprobado","storage limit exceeded"
"43710760_DEV-101_2024-2_2024-09-09","43710760_DEV-101_2024-2","2024-09-09","7","Aprobado","storage limit exceeded"
"33155313_NEG-400_2024-2_2024-09-09","33155313_NEG-400_2024-2","2024-09-09","8","Aprobado","storage limit exceeded"
"40156501_MKT-200_2024-2_2024-09-10","40156501_MKT-200_2024-2","2024-09-10","1","Desaprobado","storage limit exceeded"
"32919443_DAT-101_2024-2_2024-09-10","32919443_DAT-101_2024-2","2024-09-10","10","Aprobado","storage limit exceeded"
"38519723_UX-100_2024-2_2024-09-10","38519723_UX-100_2024-2","2024-09-10","8","Aprobado","storage limit exceeded"
"33545850_DAT-201_2024-2_2024-09-10","33545850_DAT-201_2024-2","2024-09-10","8","Aprobado","storage limit exceeded"
"38928581_DAT-201_2024-2_2024-09-10","38928581_DAT-201_2024-2","2024-09-10","6","Aprobado","storage limit exceeded"
"36953747_DEV-101_2024-2_2024-09-10","36953747_DEV-101_2024-2","2024-09-10","7","Aprobado","storage limit exceeded"
"34989772_GEN-101_2024-2_2024-09-10","34989772_GEN-101_2024-2","2024-09-10","10","Aprobado","storage limit exceeded"
"41418439_DEV-101_2024-2_2024-09-10","41418439_DEV-101_2024-2","2024-09-10","7","Aprobado","storage limit exceeded"
"43539600_GEN-101_2024-2_2024-09-11","43539600_GEN-101_2024-2","2024-09-11","3","Desaprobado","storage limit exceeded"
"38434835_MKT-200_2024-2_2024-09-11","38434835_MKT-200_2024-2","2024-09-11","7","Aprobado","storage limit exceeded"
"42674907_GEN-101_2024-2_2024-09-11","42674907_GEN-101_2024-2","2024-09-11","7","Aprobado","storage limit exceeded"
"43388966_DEV-101_2024-2_2024-09-11","43388966_DEV-101_2024-2","2024-09-11","5","Aprobado","storage limit exceeded"
"43978117_GEN-101_2024-2_2024-09-11","43978117_GEN-101_2024-2","2024-09-11","6","Aprobado","storage limit exceeded"
"36537106_DEV-101_2024-2_2024-09-11","36537106_DEV-101_2024-2","2024-09-11","5","Aprobado","storage limit exceeded"
"37347578_DAT-201_2024-2_2024-09-11","37347578_DAT-201_2024-2","2024-09-11","2","Desaprobado","storage limit exceeded"
"39268069_IA-300_2024-2_2024-09-11","39268069_IA-300_2024-2","2024-09-11","7","Aprobado","storage limit exceeded"
"41008531_IA-300_2024-2_2024-09-11","41008531_IA-300_2024-2","2024-09-11","10","Aprobado","storage limit exceeded"
"40746517_MKT-200_2024-2_2024-09-11","40746517_MKT-200_2024-2","2024-09-11","1","Desaprobado","storage limit exceeded"
"31134185_DAT-101_2024-2_2024-09-12","31134185_DAT-101_2024-2","2024-09-12","2","Desaprobado","storage limit exceeded"
"41453617_DAT-201_2024-2_2024-09-12","41453617_DAT-201_2024-2","2024-09-12","2","Desaprobado","storage limit exceeded"
"38703238_GEN-101_2024-2_2024-09-12","38703238_GEN-101_2024-2","2024-09-12","2","Desaprobado","storage limit exceeded"
"38856423_GEN-101_2024-2_2024-09-12","38856423_GEN-101_2024-2","2024-09-12","9","Aprobado","storage limit exceeded"
"39463207_UX-100_2024-2_2024-09-12","39463207_UX-100_2024-2","2024-09-12","2","Desaprobado","storage limit exceeded"
"43726508_DEV-101_2024-2_2024-09-12","43726508_DEV-101_2024-2","2024-09-12","7","Aprobado","storage limit exceeded"
"34447081_DAT-101_2024-2_2024-09-12","34447081_DAT-101_2024-2","2024-09-12","1","Desaprobado","storage limit exceeded"
"43362081_DEV-101_2024-2_2024-09-12","43362081_DEV-101_2024-2","2024-09-12","10","Aprobado","storage limit exceeded"
"43449566_UX-100_2024-2_2024-09-12","43449566_UX-100_2024-2","2024-09-12","2","Desaprobado","storage limit exceeded"
"38703285_NEG-400_2024-2_2024-09-12","38703285_NEG-400_2024-2","2024-09-12","4","Aprobado","storage limit exceeded"
"44521824_MKT-200_2024-2_2024-09-12","44521824_MKT-200_2024-2","2024-09-12","3","Desaprobado","storage limit exceeded"
"35031297_DEV-101_2024-2_2024-09-12","35031297_DEV-101_2024-2","2024-09-12","2","Desaprobado","storage limit exceeded"
"31777177_GEN-101_2024-2_2024-09-12","31777177_GEN-101_2024-2","2024-09-12","1","Desaprobado","storage limit exceeded"
"44492899_UX-100_2024-2_2024-09-12","44492899_UX-100_2024-2","2024-09-12","1","Desaprobado","storage limit exceeded"
"30367578_DEV-101_2024-2_2024-09-12","30367578_DEV-101_2024-2","2024-09-12","2","Desaprobado","storage limit exceeded"
"33957369_GEN-101_2024-2_2024-09-12","33957369_GEN-101_2024-2","2024-09-12","9","Aprobado","storage limit exceeded"
"32823541_UX-100_2024-2_2024-09-12","32823541_UX-100_2024-2","2024-09-12","2","Desaprobado","storage limit exceeded"
"39110609_DAT-201_2024-2_2024-09-12","39110609_DAT-201_2024-2","2024-09-12","6","Aprobado","storage limit exceeded"
"44084939_NEG-400_2024-2_2024-09-13","44084939_NEG-400_2024-2","2024-09-13","6","Aprobado","storage limit exceeded"
"45091268_IA-300_2024-2_2024-09-13","45091268_IA-300_2024-2","2024-09-13","9","Aprobado","storage limit exceeded"
"41252196_IA-300_2024-2_2024-09-13","41252196_IA-300_2024-2","2024-09-13","4","Aprobado","storage limit exceeded"
"41112892_UX-100_2024-2_2024-09-13","41112892_UX-100_2024-2","2024-09-13","9","Aprobado","storage limit exceeded"
"34731502_IA-300_2024-2_2024-09-13","34731502_IA-300_2024-2","2024-09-13","7","Aprobado","storage limit exceeded"
"40132599_DAT-201_2024-2_2024-09-13","40132599_DAT-201_2024-2","2024-09-13","8","Aprobado","storage limit exceeded"
"34641008_DAT-101_2024-2_2024-09-13","34641008_DAT-101_2024-2","2024-09-13","6","Aprobado","storage limit exceeded"
"30996789_UX-100_2024-2_2024-09-13","30996789_UX-100_2024-2","2024-09-13","2","Desaprobado","storage limit exceeded"
"43068884_DAT-101_2024-2_2024-09-13","43068884_DAT-101_2024-2","2024-09-13","1","Desaprobado","storage limit exceeded"
"31692100_NEG-400_2024-2_2024-09-13","31692100_NEG-400_2024-2","2024-09-13","7","Aprobado","storage limit exceeded"
"30116169_UX-100_2024-2_2024-09-13","30116169_UX-100_2024-2","2024-09-13","2","Desaprobado","storage limit exceeded"
"35579453_MKT-200_2024-2_2024-09-14","35579453_MKT-200_2024-2","2024-09-14","5","Aprobado","storage limit exceeded"
"31178906_NEG-400_2024-2_2024-09-14","31178906_NEG-400_2024-2","2024-09-14","6","Aprobado","storage limit exceeded"
"38027945_IA-300_2024-2_2024-09-14","38027945_IA-300_2024-2","2024-09-14","1","Desaprobado","storage limit exceeded"
"33957369_DEV-101_2024-2_2024-09-14","33957369_DEV-101_2024-2","2024-09-14","4","Aprobado","storage limit exceeded"
"31591629_DEV-101_2024-2_2024-09-14","31591629_DEV-101_2024-2","2024-09-14","1","Desaprobado","storage limit exceeded"
"41915923_IA-300_2024-2_2024-09-15","41915923_IA-300_2024-2","2024-09-15","4","Aprobado","storage limit exceeded"
"30365765_DEV-101_2024-2_2024-09-15","30365765_DEV-101_2024-2","2024-09-15","8","Aprobado","storage limit exceeded"
"33688099_GEN-101_2024-2_2024-09-15","33688099_GEN-101_2024-2","2024-09-15","7","Aprobado","storage limit exceeded"
"35196112_GEN-101_2024-2_2024-09-15","35196112_GEN-101_2024-2","2024-09-15","3","Desaprobado","storage limit exceeded"
"39208663_DEV-101_2024-2_2024-09-15","39208663_DEV-101_2024-2","2024-09-15","3","Desaprobado","storage limit exceeded"
"30772589_UX-100_2024-2_2024-09-15","30772589_UX-100_2024-2","2024-09-15","7","Aprobado","storage limit exceeded"
"36251602_NEG-400_2024-2_2024-09-15","36251602_NEG-400_2024-2","2024-09-15","7","Aprobado","storage limit exceeded"
"45532881_IA-300_2024-2_2024-09-15","45532881_IA-300_2024-2","2024-09-15","7","Aprobado","storage limit exceeded"
"41950086_DAT-201_2024-2_2024-09-15","41950086_DAT-201_2024-2","2024-09-15","4","Aprobado","storage limit exceeded"
"45826183_GEN-101_2024-2_2024-09-15","45826183_GEN-101_2024-2","2024-09-15","2","Desaprobado","storage limit exceeded"
"38481398_DEV-101_2024-2_2024-09-15","38481398_DEV-101_2024-2","2024-09-15","10","Aprobado","storage limit exceeded"
"32151241_MKT-200_2024-2_2024-09-15","32151241_MKT-200_2024-2","2024-09-15","10","Aprobado","storage limit exceeded"
"42026432_GEN-101_2024-2_2024-09-16","42026432_GEN-101_2024-2","2024-09-16","7","Aprobado","storage limit exceeded"
"42740444_DAT-101_2024-2_2024-09-16","42740444_DAT-101_2024-2","2024-09-16","6","Aprobado","storage limit exceeded"
"41660538_IA-300_2024-2_2024-09-16","41660538_IA-300_2024-2","2024-09-16","10","Aprobado","storage limit exceeded"
"43394175_IA-300_2024-2_2024-09-16","43394175_IA-300_2024-2","2024-09-16","5","Aprobado","storage limit exceeded"
"41310259_DAT-201_2024-2_2024-09-16","41310259_DAT-201_2024-2","2024-09-16","6","Aprobado","storage limit exceeded"
"32875207_NEG-400_2024-2_2024-09-16","32875207_NEG-400_2024-2","2024-09-16","8","Aprobado","storage limit exceeded"
"30116169_IA-300_2024-2_2024-09-16","30116169_IA-300_2024-2","2024-09-16","8","Aprobado","storage limit exceeded"
"33506985_DAT-101_2024-2_2024-09-16","33506985_DAT-101_2024-2","2024-09-16","10","Aprobado","storage limit exceeded"
"37244102_UX-100_2024-2_2024-09-16","37244102_UX-100_2024-2","2024-09-16","9","Aprobado","storage limit exceeded"
"44289991_DEV-101_2024-2_2024-09-16","44289991_DEV-101_2024-2","2024-09-16","6","Aprobado","storage limit exceeded"
"39696052_DAT-101_2024-2_2024-09-16","39696052_DAT-101_2024-2","2024-09-16","4","Aprobado","storage limit exceeded"
"45878884_UX-100_2024-2_2024-09-16","45878884_UX-100_2024-2","2024-09-16","8","Aprobado","storage limit exceeded"
"32838454_DAT-101_2024-2_2024-09-16","32838454_DAT-101_2024-2","2024-09-16","1","Desaprobado","storage limit exceeded"
"30106929_DAT-201_2024-2_2024-09-16","30106929_DAT-201_2024-2","2024-09-16","4","Aprobado","storage limit exceeded"
"42555362_DAT-101_2024-2_2024-09-17","42555362_DAT-101_2024-2","2024-09-17","4","Aprobado","storage limit exceeded"
